file,actual,predicted,prob_amora,correct
not_amora/not_amora_1337.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1338.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1339.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_134.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1340.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1341.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1342.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1343.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1344.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1345.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1346.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1347.jpg,not_amora,not_amora,0.003,True
not_amora/not_amora_1348.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1349.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_135.jpg,not_amora,not_amora,0.005,True
not_amora/not_amora_1350.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1351.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1352.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1353.jpg,not_amora,not_amora,0.002,True
not_amora/not_amora_1354.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1355.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1356.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1357.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1358.jpg,not_amora,not_amora,0.002,True
not_amora/not_amora_1359.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_136.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1360.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1361.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1362.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1363.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1364.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1365.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1366.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1367.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1368.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1369.jpg,not_amora,not_amora,0.188,True
not_amora/not_amora_137.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1370.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1371.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1372.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1373.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1374.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1375.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1376.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1377.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1378.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1379.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_138.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1380.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1381.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1382.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1383.jpg,not_amora,not_amora,0.003,True
not_amora/not_amora_1384.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1385.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1386.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1387.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1388.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1389.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_139.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1390.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1391.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1392.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1393.jpg,not_amora,not_amora,0.002,True
not_amora/not_amora_1394.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1395.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1396.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1397.jpg,not_amora,not_amora,0.046,True
not_amora/not_amora_1398.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1399.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_14.jpg,not_amora,not_amora,0.006,True
not_amora/not_amora_140.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1400.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1401.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1402.jpg,not_amora,not_amora,0.412,True
not_amora/not_amora_1403.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1404.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1405.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1406.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1407.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1408.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1409.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_141.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1410.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1411.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1412.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1413.jpg,not_amora,not_amora,0.016,True
not_amora/not_amora_1414.jpg,not_amora,not_amora,0.007,True
not_amora/not_amora_1415.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1416.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1417.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1418.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1419.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_142.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1420.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1421.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1422.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1423.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1424.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1425.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1426.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1427.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1428.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1429.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_143.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1430.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1431.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1432.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1433.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1434.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1435.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1436.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1437.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1438.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1439.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_144.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1440.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1441.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1442.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1443.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1444.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1445.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1446.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1447.jpg,not_amora,not_amora,0.006,True
not_amora/not_amora_1448.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1449.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_145.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1450.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1451.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1452.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1453.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1454.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1455.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1456.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1457.jpg,not_amora,not_amora,0.003,True
not_amora/not_amora_1458.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1459.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_146.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1460.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1461.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1462.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1463.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1464.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1465.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1466.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1467.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1468.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1469.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_147.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1470.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1471.jpg,not_amora,not_amora,0.0,True
not_amora/not_amora_1472.jpg,not_amora,not_amora,0.001,True
not_amora/not_amora_1473.jpg,not_amora,not_amora,0.0,True
